WBGene00006686	K06B4.12	dauer lifespan extended
WBGene00018189	F38H12.3	apoptosis variant, apoptosis increased
WBGene00016985	C56G3.2	pharyngeal pumping variant, locomotion variant, transgene expression increased
WBGene00004986	T07C4.4	germ cell development variant, male gonad development variant, pathogen induced death increased, life span variant, pathogen susceptibility increased, gonad development variant, male somatic gonad development variant, pattern of transgene expression variant, pathogen load variant
WBGene00000405	T05G5.3	germ cell partition morphology variant, early embryonic lethal, sterile, male gonad development variant, locomotion variant, gonad small, gonad development variant, one cell arrest early emb, chromosome condensation variant, pattern of transgene expression variant, maternal sterile, level of transgene expression variant, polar body extrusion defective early emb, transgene expression reduced male, germ cell development variant, embryo osmotic pressure sensitive early emb, cell cycle arrest, meiosis variant, blistered, cell membrane organization biogenesis variant, embryonic lethal, gonad vesiculated, oocyte morphology variant, nuclear appearance variant, nuclear envelope breakdown variant, passage through meiosis defective early emb, one cell shape defective early emb, oocyte number decreased, sterile progeny, endoplasmic reticulum morphology variant, gonad arm morphology variant, germ cell compartment morphology variant, cell cycle slow early emb, gonad morphology variant, pronuclear migration defective early emb, rachis narrow, male somatic gonad development variant, oogenesis variant, protruding vulva, rachis morphology variant, slow growth, germ cell compartment small, mitosis variant, embryonic arrest, germline proliferation variant, oocyte septum formation variant, no oocytes, oocytes small, polar body defective early emb, germ cell compartment expansion variant, nuclei enlarged, rachis absent
WBGene00009322	F32B6.8	seam cell morphology variant, transgene subcellular localization variant
WBGene00006463	T26A5.3	sterile, avoids bacterial lawn, extended life span, larval arrest, embryonic lethal, paraquat resistant, halothane hypersensitive, reduced brood size, pattern of transgene expression variant, receptor mediated endocytosis defective, pharyngeal pumping reduced
WBGene00006818	C30A5.7	egg laying variant, paralyzed, locomotion variant, sluggish, dendrite development variant
WBGene00019947	R08C7.3	sterile, locomotion variant, pharynx unattached, organism morphology variant, RNAi resistant, late larval arrest, no pharynx, late embryonic arrest, L1 lethal, protruding vulva, slow growth, larval lethal, sick, multivulva, high incidence male progeny, lethal, ectopic expression transgene, larval arrest, embryonic lethal, exploded through vulva, transgene expression variant, reduced brood size
WBGene00000673	F14F7.1	locomotion variant, reduced brood size, dumpy, organism morphology variant
WBGene00010004	F53H2.1	cadmium hypersensitive, slow growth
WBGene00009347	F32H5.1	slow growth
WBGene00006572	C06G3.11	mitochondrial metabolism variant, protruding vulva, growth variant, locomotion variant, sick, small, embryonic lethal, reduced brood size
WBGene00009950	F53A2.2	transgene expression increased
WBGene00016625	C44B7.3	egg laying variant, anchor cell fusion defective, receptor mediated endocytosis defective, pattern of transgene expression variant
WBGene00044675	Y119D3B.22	pattern of transgene expression variant
WBGene00009172	F26F2.7	embryonic lethal
WBGene00015733	C13B9.2	slow growth, sluggish
WBGene00016329	C32E12.3	paralyzed, pore forming toxin hypersensitive, locomotion variant, sick, larval lethal, slow growth, organism osmotic stress response variant, osmotic avoidance variant, clear, Bacillus thuringiensis toxin hypersensitive, transgene expression increased
WBGene00001883	ZK131.3	sterile, locomotion variant, avoids bacterial lawn, RAB-11 recycling endosome localization variant, organism morphology variant, body elongation defective, chromosome segregation variant, lima bean arrest, chromosome condensation variant, maternal sterile, anaphase bridging, lysosome-related organelle morphology variant, slow growth, cell corpse degradation variant, RAB-11 recycling endosome morphology variant, pharyngeal development variant, embryonic arrest, larval arrest, embryonic lethal, transgene expression reduced, transgene subcellular localization variant, reduced brood size, accumulated cell corpses
WBGene00005032	AH6.10	organism development variant
WBGene00014112	ZK856.11	sterile, sick, slow growth, sterile progeny, larval arrest, embryonic lethal, patchy coloration, reduced brood size, maternal sterile, pattern of transgene expression variant, receptor mediated endocytosis defective
WBGene00000113	F45H10.1	larval arrest, locomotion variant, embryonic lethal, slow growth
WBGene00011299	R107.4	fat content reduced
WBGene00019264	H35B03.2	late larval arrest, larval arrest, slow growth, receptor mediated endocytosis defective, pattern of transgene expression variant, sterile progeny, reduced brood size
WBGene00001854	F22F1.1	peptide uptake by intestinal cell decreased
WBGene00001134	D2013.5	spindle position orientation defective early emb, small, sterile progeny, organism morphology variant, mitochondrial DNA repair variant, growth rate variant, extended life span, slow embryonic development, mitochondria vesiculated, maternal sterile, dumpy, mitochondria morphology variant, germ cell morphology variant, lysosome-related organelle morphology variant, slow growth, mitochondria spacing variant, RAB-11 recycling endosome morphology variant, larval arrest, protein degradation variant, embryonic lethal, shortened life span, transgene subcellular localization variant, patchy coloration, reduced brood size, sluggish
WBGene00019254	H31G24.3	meiosis variant, embryonic lethal, high incidence male progeny
WBGene00012721	Y39E4B.13	locomotion variant, larval lethal, maternal sterile
WBGene00001910	C50F4.6	sterile, larval arrest, locomotion variant, embryonic lethal, sick, reduced brood size, lethal
WBGene00000794	Y47G6A.8	locomotion variant, anterior pharynx extra cells, apoptosis increased, late embryonic arrest, apoptosis variant, maternal sterile, pattern of transgene expression variant, cell corpse appearance delayed, protruding vulva, slow growth, embryonic lethal late emb, embryonic lethal, transgene subcellular localization variant, exploded through vulva, receptor mediated endocytosis defective, transgene expression increased
WBGene00004315	T23F6.4	protruding vulva, larval lethal, slow growth, molt defect, RNA processing variant, cuticle development variant, late larval arrest, larval arrest, gonad development variant, vulval development incomplete, dumpy, maternal sterile, distal tip cell migration variant
WBGene00002295	K08F8.6	multivulva, molt defect, organism morphology variant, lethal, tail morphology variant, male tail sensory ray development variant, embryonic lethal, transgene expression reduced, head morphology variant, exploded through vulva, dumpy, tail withered
WBGene00003000	ZC247.3	slow growth, reduced brood size
WBGene00007226	C01G6.4	transgene subcellular localization variant, protein aggregation variant
WBGene00009588	F40F11.3	slow growth
WBGene00004304	C26D10.1	sterile, P0 spindle position defective early emb, RNAi resistant, pronucleus centrosomes defective early emb, cell cell contacts variant four emb, chromosome condensation variant, maternal sterile, chromosome morphology variant, cell division slow, larval lethal, embryonic lethal, transgene subcellular localization variant, exaggerated asynchrony early emb, ectopic cleavage furrows early emb, nuclear appearance variant, pronuclear size defective early emb, nuclear envelope breakdown variant, EMS anterior extension fails early emb, nuclei small, germ cell compartment morphology variant, mitotic spindle defective early emb, multiple nuclei early emb, chromosome segregation variant, somatic transgene silencing variant, P0 spindle rotation delayed early emb, protruding vulva, slow growth, pronuclear nuclear appearance defective early emb, multiple cytoplasmic cavities early emb, pattern protein expression variant, lethal, nuclear envelope assembly variant early emb, transgene expression increased
WBGene00010149	F56D5.5	extended life span, paraquat resistant
WBGene00016561	C41D11.1	maternal sterile
WBGene00000190	F45E4.1	inhibition of oocyte maturation variant
WBGene00012307	W06F12.3	organism development variant
